Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture
Jake Evans,MID,Leicester,4.5,0.0,0.0,a,4,0,0,0,1,0,0,0.00,0.00,0.00,0.20,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,3,1,39,17,N/A
Braybrooke,MID,Leicester,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,2,0,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,N/A
A.Becker,GKP,Liverpool,5.5,8.4,0.0,a,90,0,0,4,1,0,0,0.20,0.00,0.20,27.10,0,0,0,0,0,0,1,True,1,1,Crystal Palace,33.0,0.0,0.0,3.3,20,3,18130,16496,N/A
Alexander-Arnold,DEF,Liverpool,7.2,16.7,0.0,a,45,0,0,0,0,3,7,7.20,1.81,9.01,21.67,0,0,0,0,0,0,0,True,1,1,Crystal Palace,8.6,29.6,1.0,3.9,11,1,39507,48171,N/A
Bajcetic,MID,Liverpool,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,4,N/A
Bradley,DEF,Liverpool,4.7,1.2,0.0,a,45,0,0,0,1,0,2,1.43,0.70,2.13,12.40,0,0,0,0,0,0,1,True,1,1,Crystal Palace,5.4,4.6,4.0,1.4,4,1,22259,3507,N/A
Clark,MID,Liverpool,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,2,N/A
Darwin,FWD,Liverpool,7.0,1.9,0.0,a,29,0,0,0,0,5,3,0.51,5.76,6.27,16.85,0,0,0,0,0,0,0,True,1,1,Crystal Palace,10.4,14.4,19.0,4.4,6,1,1972,1565,N/A
Diogo J.,MID,Liverpool,7.2,2.6,0.0,a,28,0,0,0,0,6,4,1.09,7.98,9.07,11.75,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,1.7,11.0,1.2,-3,1,1478,4123,N/A
Doak,MID,Liverpool,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,4,N/A
Elliott,MID,Liverpool,5.2,0.3,0.0,a,5,0,0,0,0,1,2,0.64,1.78,2.42,6.14,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.4,0.4,0.0,0.1,3,1,4825,542,N/A
Endo,MID,Liverpool,4.6,0.1,0.0,a,21,0,0,0,0,0,0,0.09,0.00,0.09,4.25,0,0,0,0,0,0,0,True,1,1,Crystal Palace,9.6,1.8,0.0,1.1,5,1,147,117,N/A
Gakpo,FWD,Liverpool,7.2,5.4,0.0,a,90,0,1,0,1,10,5,3.76,7.12,10.87,21.51,0,0,0,0,0,0,1,True,1,1,Crystal Palace,23.4,35.6,27.0,8.6,27,7,59650,14618,N/A
Gomez,DEF,Liverpool,4.7,0.4,0.0,a,0,0,0,0,0,0,0,0.09,0.33,0.42,5.38,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,328,93,N/A
Gravenberch,MID,Liverpool,5.0,0.7,0.0,s,67,0,0,0,1,0,4,3.50,1.13,4.63,33.06,0,0,0,0,0,1,1,True,1,1,Crystal Palace,3.4,17.8,2.0,2.3,3,-1,1145,1138,N/A
Jones,MID,Liverpool,5.3,0.2,0.0,a,90,0,0,0,1,3,5,1.46,4.34,5.80,23.35,0,0,0,0,0,0,1,True,1,1,Crystal Palace,16.0,20.5,4.0,4.1,13,2,364,359,N/A
Kelleher,GKP,Liverpool,3.9,1.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,11.09,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,4332,4587,N/A
Konaté,DEF,Liverpool,5.3,7.0,0.0,a,61,0,0,0,1,1,2,0.91,1.80,2.71,26.67,0,0,0,0,0,0,1,True,1,1,Crystal Palace,15.8,4.3,0.0,2.0,11,2,13073,22962,N/A
Luis Díaz,MID,Liverpool,7.5,16.8,0.0,a,68,0,0,0,1,13,7,4.34,11.90,16.24,24.44,0,0,0,0,0,0,1,True,1,1,Crystal Palace,11.0,13.0,25.0,4.9,11,2,63705,91064,N/A
M.Salah,MID,Liverpool,13.6,66.3,0.0,a,90,1,0,0,1,29,18,8.99,24.70,33.69,37.83,0,0,0,0,0,0,1,True,1,1,Crystal Palace,40.2,35.3,36.0,11.2,31,10,79412,162702,N/A
Mac Allister,MID,Liverpool,6.2,1.7,0.0,i,0,0,0,0,0,5,6,5.57,2.89,8.46,24.21,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,1191,25152,N/A
McConnell,MID,Liverpool,4.3,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,638,224,N/A
Morton,MID,Liverpool,4.4,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,93,51,N/A
N.Phillips,DEF,Liverpool,4.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,11,N/A
Quansah,DEF,Liverpool,3.9,1.0,0.0,a,0,0,0,0,0,0,0,0.18,0.10,0.28,10.38,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,1583,2704,N/A
R.Williams,DEF,Liverpool,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,8,N/A
Robertson,DEF,Liverpool,5.8,4.0,0.0,a,84,0,0,0,1,0,1,4.27,1.12,5.39,26.90,0,0,0,0,0,0,1,True,1,1,Crystal Palace,4.2,6.6,2.0,1.3,5,2,8283,7639,N/A
Szoboszlai,MID,Liverpool,6.1,2.7,0.0,a,60,0,0,0,1,6,10,6.06,6.94,13.00,26.78,0,0,0,0,0,0,1,True,1,1,Crystal Palace,10.6,25.7,8.0,4.4,15,2,18066,8238,N/A
Tsimikas,DEF,Liverpool,4.6,0.2,0.0,a,0,0,0,0,0,0,1,2.32,0.39,2.71,9.03,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,801,484,N/A
Virgil,DEF,Liverpool,6.7,25.6,0.0,a,90,0,0,0,1,3,1,0.98,2.22,3.20,36.13,0,0,0,0,1,0,1,True,1,1,Crystal Palace,31.6,5.8,0.0,3.7,16,1,66117,73821,N/A
Chiesa,MID,Liverpool,6.8,0.2,0.0,a,0,0,0,0,0,0,0,0.15,0.34,0.49,2.80,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,1157,354,N/A
Jaros,GKP,Liverpool,4.0,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.14,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,45,127,N/A
Davies,GKP,Liverpool,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,66,17,N/A
Nyoni,MID,Liverpool,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,36,19,N/A
Nallo,DEF,Liverpool,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,47,27,N/A
Danns,FWD,Liverpool,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.01,0.00,0.01,0.45,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,18,N/A
Slot,MNG,Liverpool,1.5,6.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,1,1,Crystal Palace,0.0,0.0,0.0,0.0,0,4,1243,1050,N/A
Akanji,DEF,Man City,5.3,2.3,0.0,a,90,0,0,0,0,0,0,1.30,1.57,2.87,29.72,1,0,0,0,0,0,1,False,0,2,Fulham,9.6,1.7,9.0,2.0,26,6,5903,1252,N/A
Aké,DEF,Man City,5.3,0.8,0.0,a,0,0,0,0,0,0,0,0.17,0.22,0.39,13.44,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,463,141,N/A
Bernardo,MID,Man City,6.1,2.8,0.0,a,90,0,0,0,0,4,4,4.56,3.84,8.40,39.68,1,0,0,0,0,0,1,False,0,2,Fulham,16.0,39.3,6.0,6.1,16,3,17594,4014,N/A
Bobb,MID,Man City,4.7,0.1,0.0,a,0,0,0,0,0,0,0,0.02,0.00,0.02,0.47,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,108,104,N/A
Carson,GKP,Man City,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,362,366,N/A
De Bruyne,MID,Man City,9.5,11.6,0.0,a,5,0,0,0,0,4,9,6.75,5.17,11.92,21.47,0,0,0,0,0,0,0,False,0,2,Fulham,0.8,1.3,0.0,0.2,3,1,44411,341134,N/A
Doku,MID,Man City,6.2,1.7,0.0,a,73,0,0,0,0,3,6,3.81,1.32,5.13,15.18,1,0,0,0,0,0,1,False,0,2,Fulham,0.6,13.8,39.0,5.3,2,3,3930,14570,N/A
Ederson M.,GKP,Man City,5.3,5.7,0.0,a,90,0,0,3,0,0,4,0.16,0.00,0.16,29.50,1,0,0,0,0,0,1,False,0,2,Fulham,27.2,0.0,0.0,2.7,26,7,13894,11805,N/A
Foden,MID,Man City,9.1,4.6,0.0,a,8,0,0,0,0,7,3,5.33,5.17,10.49,29.11,0,0,0,0,0,0,0,False,0,2,Fulham,2.2,0.3,2.0,0.5,2,1,2742,8141,N/A
Grealish,MID,Man City,6.4,0.2,0.0,a,0,0,0,0,0,1,1,1.67,1.13,2.80,11.33,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,304,498,N/A
Gvardiol,DEF,Man City,6.5,38.6,0.0,a,90,0,0,0,0,5,0,2.92,4.60,7.52,44.27,1,0,0,0,0,0,1,False,0,2,Fulham,17.4,12.3,37.0,6.7,33,8,149247,58131,N/A
Haaland,FWD,Man City,14.9,24.0,0.0,a,84,1,0,0,0,22,3,2.04,21.90,23.94,41.27,1,0,0,0,0,0,1,False,0,2,Fulham,29.2,11.0,36.0,7.6,29,6,80088,30223,N/A
J.Alvarez,FWD,Man City,7.0,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,0,7,N/A
João Cancelo,DEF,Man City,5.3,0.2,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,0,18,N/A
Kovačić,MID,Man City,5.4,1.2,0.0,a,0,0,0,0,0,6,3,3.21,1.91,5.11,31.50,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,501,17989,N/A
Lewis,DEF,Man City,4.3,3.5,0.0,a,0,0,0,0,0,1,2,1.01,1.32,2.33,27.60,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,2383,10455,N/A
Matheus N.,MID,Man City,4.9,0.2,0.0,a,90,0,1,0,0,1,7,3.32,1.11,4.43,24.87,1,0,0,0,0,0,1,False,0,2,Fulham,17.6,17.3,29.0,6.4,28,6,1024,1714,N/A
McAtee,MID,Man City,4.6,0.1,0.0,a,0,0,0,0,0,3,0,0.80,2.80,3.60,5.25,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,305,1034,N/A
Ortega Moreno,GKP,Man City,5.2,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,19.12,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,273,2880,N/A
Rodrigo,MID,Man City,6.2,0.8,0.0,a,0,0,0,0,0,0,0,0.09,0.00,0.09,0.33,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,1545,242,N/A
Rúben,DEF,Man City,5.5,5.5,0.0,a,90,0,0,0,0,0,0,1.20,1.54,2.74,29.48,1,0,0,0,0,0,1,False,0,2,Fulham,32.6,2.7,0.0,3.5,30,7,43559,18984,N/A
Stones,DEF,Man City,5.3,1.0,0.0,i,0,0,0,0,0,2,0,0.17,0.60,0.77,5.95,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,207,298,N/A
Walker,DEF,Man City,5.1,2.5,0.0,u,0,0,0,0,0,0,0,1.34,0.12,1.46,19.26,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,0,470,N/A
Savinho,MID,Man City,6.0,1.9,0.0,a,16,0,0,0,0,1,11,6.10,5.02,11.12,21.39,0,0,0,0,0,0,0,False,0,2,Fulham,0.2,0.3,2.0,0.3,4,1,1308,25217,N/A
O’Reilly,MID,Man City,4.9,0.2,0.0,a,0,0,0,0,0,2,0,0.68,1.28,1.96,5.49,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,385,9491,N/A
Gündogan,MID,Man City,6.3,0.5,0.0,a,84,1,1,0,0,1,7,4.43,3.21,7.63,35.69,1,0,0,0,0,0,1,False,0,2,Fulham,49.0,74.2,41.0,16.4,52,14,1915,2852,N/A
Kaboré,DEF,Man City,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,N/A
Wright,MID,Man City,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,0,4,N/A
Simpson-Pusey,DEF,Man City,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.01,0.00,0.01,2.37,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,120,68,N/A
Wilson-Esbrand,DEF,Man City,4.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,0,8,N/A
Mubama,FWD,Man City,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.04,0.04,0.02,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,417,351,N/A
Alleyne,DEF,Man City,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,49,43,N/A
Brits,GKP,Man City,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,49,24,N/A
Khusanov,DEF,Man City,5.0,0.3,0.0,a,0,0,0,0,0,0,0,0.09,0.02,0.11,6.98,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,659,2311,N/A
Vitor Reis,DEF,Man City,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,0,72,62,N/A
Guardiola,MNG,Man City,1.5,29.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,0,2,Fulham,0.0,0.0,0.0,0.0,0,10,1456,6262,N/A
Marmoush,FWD,Man City,7.4,22.6,0.0,a,81,0,0,0,0,7,1,1.71,5.41,7.12,14.48,1,0,0,0,0,0,1,False,0,2,Fulham,2.4,12.8,26.0,4.1,11,2,183845,149666,N/A
N.Gonzalez,MID,Man City,6.0,0.0,0.0,a,90,0,0,0,0,1,1,0.48,0.45,0.93,8.99,1,0,0,0,0,0,1,False,0,2,Fulham,12.6,6.7,9.0,2.8,12,3,302,215,N/A
Echeverri,MID,Man City,5.8,0.0,0.0,a,5,0,0,0,0,0,0,0.01,0.00,0.01,0.45,0,0,0,0,0,0,0,False,0,2,Fulham,2.2,0.4,0.0,0.3,2,1,157,38,N/A
Amad,MID,Man Utd,5.3,4.1,0.0,a,90,1,1,0,0,8,8,3.98,4.71,8.69,31.71,1,0,0,0,1,0,1,True,2,0,Aston Villa,43.8,32.5,49.0,12.5,46,13,6973,9885,N/A
Antony,MID,Man Utd,5.7,0.2,0.0,u,0,0,0,0,0,0,0,0.21,0.60,0.81,2.05,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,29,N/A
B.Fernandes,MID,Man Utd,8.4,13.7,0.0,a,90,0,1,0,0,8,12,7.89,9.93,17.82,45.85,1,0,0,0,0,0,1,True,2,0,Aston Villa,31.2,55.6,31.0,11.8,28,7,19778,139756,N/A
Bayindir,GKP,Man Utd,4.3,0.1,0.0,a,90,0,0,1,0,0,0,0.00,0.00,0.00,6.93,1,0,0,0,0,0,1,True,2,0,Aston Villa,13.0,0.0,0.0,1.3,24,6,234,209,N/A
Casemiro,MID,Man Utd,4.6,0.4,0.0,a,90,0,0,0,0,1,0,1.99,1.80,3.79,24.00,1,0,0,0,1,0,1,True,2,0,Aston Villa,18.8,27.8,27.0,7.4,16,2,706,720,N/A
Dalot,DEF,Man Utd,5.0,4.7,0.0,a,25,0,0,0,0,0,4,2.35,1.96,4.31,46.95,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,1.8,9.0,0.8,5,1,1181,6594,N/A
Eriksen,MID,Man Utd,5.2,0.2,0.0,a,24,1,0,0,0,1,2,2.60,1.31,3.91,18.54,0,0,0,0,0,0,0,True,2,0,Aston Villa,41.8,35.2,21.0,9.8,25,6,64,113,N/A
Evans,DEF,Man Utd,4.4,0.1,0.0,a,24,0,0,0,0,0,0,0.02,0.11,0.13,2.96,0,0,0,0,0,0,0,True,2,0,Aston Villa,15.6,1.2,17.0,3.4,9,1,95,32,N/A
Garnacho,MID,Man Utd,5.9,4.7,0.0,a,0,0,0,0,0,6,4,2.76,7.40,10.16,35.43,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,1534,12348,N/A
Hannibal,MID,Man Utd,4.5,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,10,N/A
Heaton,GKP,Man Utd,3.9,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,298,535,N/A
Højlund,FWD,Man Utd,6.9,1.0,0.0,a,80,0,0,0,0,4,1,1.14,5.10,6.24,30.44,1,0,0,0,0,0,1,True,2,0,Aston Villa,9.4,26.2,29.0,6.5,10,2,2539,2794,N/A
Lindelof,DEF,Man Utd,4.3,0.1,0.0,a,90,0,0,0,0,0,0,0.09,0.00,0.09,8.59,1,0,0,0,0,0,1,True,2,0,Aston Villa,8.2,7.2,0.0,1.5,27,6,175,87,N/A
Maguire,DEF,Man Utd,4.9,0.8,0.0,a,90,0,0,0,0,1,0,0.25,1.82,2.07,26.83,1,0,0,0,0,0,1,True,2,0,Aston Villa,18.6,11.6,6.0,3.6,24,6,4987,2538,N/A
Mainoo,MID,Man Utd,5.2,1.7,0.0,a,45,0,0,0,0,0,0,1.78,0.84,2.62,25.23,0,0,0,0,0,0,0,True,2,0,Aston Villa,4.8,6.5,4.0,1.5,6,1,289,632,N/A
Malacia,DEF,Man Utd,4.4,0.0,0.0,u,0,0,0,0,0,0,0,0.02,0.00,0.02,0.78,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,8,N/A
Martinez,DEF,Man Utd,4.3,2.2,0.0,i,0,0,0,0,0,2,1,1.21,1.33,2.54,30.17,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,63,867,N/A
McTominay,MID,Man Utd,4.9,0.1,0.0,u,0,0,0,0,0,0,0,0.00,0.07,0.07,0.66,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,7,N/A
Mount,MID,Man Utd,6.3,0.2,0.0,a,65,0,0,0,0,1,0,0.57,3.37,3.94,8.24,1,0,0,0,0,0,1,True,2,0,Aston Villa,14.0,24.3,62.0,10.0,15,3,1245,2850,N/A
Onana,GKP,Man Utd,4.9,5.0,0.0,a,0,0,0,0,0,0,0,0.20,0.00,0.20,47.79,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,1431,9965,N/A
Pellistri,MID,Man Utd,5.0,0.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,N/A
Shaw,DEF,Man Utd,4.9,0.2,0.0,a,0,0,0,0,0,0,0,0.77,0.03,0.80,3.81,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,539,339,N/A
Zirkzee,FWD,Man Utd,6.5,1.5,0.0,a,0,0,0,0,0,3,2,1.04,4.64,5.68,24.84,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,1280,738,N/A
Yoro,DEF,Man Utd,4.3,0.2,0.0,a,0,0,0,0,0,0,0,0.15,0.70,0.85,19.35,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,596,1255,N/A
De Ligt,DEF,Man Utd,4.8,2.9,0.0,d,0,0,0,0,0,2,0,0.25,2.48,2.73,38.53,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,49,2439,N/A
Mazraoui,DEF,Man Utd,4.2,7.3,0.0,a,19,0,0,0,0,0,1,1.87,0.69,2.56,46.26,0,0,0,0,0,0,1,True,2,0,Aston Villa,10.4,21.8,4.0,3.6,11,1,4491,20260,N/A
Collyer,MID,Man Utd,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.37,0.08,0.45,3.09,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,49,42,N/A
Wheatley,FWD,Man Utd,4.5,1.0,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,823,N/A
Ugarte,MID,Man Utd,4.9,0.1,0.0,a,0,0,0,0,0,1,2,0.67,1.00,1.67,29.54,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,136,393,N/A
Heaven,DEF,Man Utd,4.0,0.1,0.0,a,65,0,0,0,0,0,0,0.01,0.12,0.13,1.69,1,0,0,0,0,0,1,True,2,0,Aston Villa,15.2,12.2,6.0,3.3,30,8,356,150,N/A
Fletcher,MID,Man Utd,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,27,19,N/A
Amass,DEF,Man Utd,4.0,0.1,0.0,a,0,0,0,0,0,0,0,0.07,0.07,0.14,6.30,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,434,512,N/A
Fitzgerald,MID,Man Utd,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,22,16,N/A
Kukonki,DEF,Man Utd,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,30,33,N/A
Amorim,MNG,Man Utd,0.8,1.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,20,687,830,N/A
Harrison,GKP,Man Utd,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,38,28,N/A
Dorgu,DEF,Man Utd,4.5,0.2,0.0,a,90,0,0,0,0,0,0,1.27,0.43,1.70,10.26,1,0,0,0,0,0,1,True,2,0,Aston Villa,10.4,38.1,16.0,6.5,28,7,1049,1644,N/A
Obi,FWD,Man Utd,4.5,0.2,0.0,a,9,0,0,0,0,0,0,0.03,0.66,0.69,3.70,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,4.0,0.2,2,1,2300,1777,N/A
Fredricson,DEF,Man Utd,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.02,0.00,0.02,2.94,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,60,75,N/A
Moorhouse,MID,Man Utd,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,35,18,N/A
Koné,MID,Man Utd,4.5,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,57,19,N/A
Graczyk,GKP,Man Utd,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,23,15,N/A
Dermot Mee,GKP,Man Utd,4.0,0.0,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,2,0,Aston Villa,0.0,0.0,0.0,0.0,0,0,35,23,N/A
A.Murphy,DEF,Newcastle,4.0,0.5,0.0,u,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,True,0,1,Everton,0.0,0.0,0.0,0.0,0,0,0,312,N/A
Almirón,MID,Newcastle,5.4,0.3,0.0,u,0,0,0,0,0,0,0,0.19,0.52,0.71,3.67,0,0,0,0,0,0,0,True,0,1,Everton,0.0,0.0,0.0,0.0,0,0,0,54,N/A
